arm,index,image_id,category,label,area_ratio,size_stratum,connected_components,boundary_area_ratio,pixel_auroc,pixel_ap,image_score,normal_tail_p99,anomaly_tail_p01,raw_final_l1
A,67,candle/Data/Images/Normal/0629.JPG,candle,0,0.0,normal,0,0.0,,,0.41519662737846375,1.658275472493642e-08,,1.3515718544354627e-09
A,68,candle/Data/Images/Normal/0967.JPG,candle,0,0.0,normal,0,0.0,,,0.4899500012397766,3.3116901221319495e-08,,3.0479416768258716e-09
A,69,candle/Data/Images/Normal/0755.JPG,candle,0,0.0,normal,0,0.0,,,0.5202952027320862,2.3856795650090135e-08,,6.489232262651967e-09
A,70,candle/Data/Images/Anomaly/034.JPG,candle,1,0.0024895275860526826,medium,2,0.9655688622754491,0.9416872972753122,0.22820377628086624,0.5475027561187744,1.0963225349769345e-07,5.3493085516720384e-09,0.0007046236423775554
A,71,candle/Data/Images/Normal/0187.JPG,candle,0,0.0,normal,0,0.0,,,0.41541844606399536,2.7885562303708866e-08,,1.3188744674152986e-07
A,72,candle/Data/Images/Normal/0617.JPG,candle,0,0.0,normal,0,0.0,,,0.4919602572917938,6.265334917543441e-08,,5.2456547564361244e-05
A,73,candle/Data/Images/Anomaly/093.JPG,candle,1,0.0024895275860526826,medium,2,0.6661676646706587,0.9959802277263925,0.2539394238587482,0.6057315468788147,2.2540081772604026e-05,9.18608384381514e-06,0.005136190913617611
A,74,candle/Data/Images/Anomaly/070.JPG,candle,1,0.0011627733635455643,medium,25,1.0,0.9909445788305691,0.21639202683088946,0.5882850289344788,8.081321720965207e-05,9.616705028747674e-06,0.004070550203323364
A,75,candle/Data/Images/Anomaly/057.JPG,candle,1,9.317094259179202e-05,small,1,1.0,0.9999054785891859,0.5435836883342275,0.5461115837097168,7.876626284541999e-08,3.4926601983897854e-06,0.0003553898131940514
A,76,candle/Data/Images/Anomaly/022.JPG,candle,1,0.0012969395208777448,medium,3,0.8850574712643678,0.9974156793162812,0.4985493276018007,0.5359936356544495,6.448278782045236e-07,5.579427693191974e-07,0.0009760520770214498
A,77,candle/Data/Images/Anomaly/036.JPG,candle,1,0.001259671143841028,medium,1,0.7869822485207101,0.9988407336212962,0.5899087326736927,0.5181097388267517,1.0456120946855663e-07,1.5121807450668712e-07,1.9355675249244086e-06
A,78,candle/Data/Images/Anomaly/040.JPG,candle,1,0.00011180513111015041,small,1,1.0,0.9994683692764902,0.09969109872287275,0.5197753310203552,2.2601278715228545e-07,8.822715244605206e-06,0.00020120809494983405
A,79,candle/Data/Images/Anomaly/061.JPG,candle,1,0.005254841162177069,large,1,0.3617021276595745,0.9997963139188404,0.965908409038898,0.6465383172035217,0.00011205665214220062,0.014812775887548923,0.004544171970337629
H,80,candle/Data/Images/Normal/0394.JPG,candle,0,0.0,normal,0,0.0,,,0.3089580535888672,9.935003930650055e-09,,1.5712356971064878e-09
H,81,candle/Data/Images/Normal/0011.JPG,candle,0,0.0,normal,0,0.0,,,0.16418296098709106,7.032734394840645e-09,,2.532242748820579e-10
H,82,candle/Data/Images/Anomaly/001.JPG,candle,1,0.0021727463812405896,medium,1,0.58147512864494,0.999614191547074,0.8504935184962736,0.7058574557304382,9.98094674287131e-06,0.0020269465167075396,0.0030570910312235355
H,83,candle/Data/Images/Normal/0900.JPG,candle,0,0.0,normal,0,0.0,,,0.2952404320240021,8.691288577722389e-09,,4.221181737484869e-10
H,84,candle/Data/Images/Normal/0952.JPG,candle,0,0.0,normal,0,0.0,,,0.23350517451763153,9.021689173493996e-09,,7.024471559979872e-10
H,85,candle/Data/Images/Normal/0484.JPG,candle,0,0.0,normal,0,0.0,,,0.24621693789958954,8.879267099359822e-09,,4.1404793482691105e-10
H,86,candle/Data/Images/Normal/0427.JPG,candle,0,0.0,normal,0,0.0,,,0.3561722934246063,9.98341675995107e-09,,5.848150852472145e-10
H,87,candle/Data/Images/Normal/0694.JPG,candle,0,0.0,normal,0,0.0,,,0.18998225033283234,8.915923999097686e-09,,4.017789434485053e-10
H,88,candle/Data/Images/Anomaly/066.JPG,candle,1,0.008977952028145079,large,1,0.2889165628891656,0.9996530772172592,0.9654839753160028,0.7910382151603699,0.00013602947001345456,0.004466225393116474,0.0048754033632576466
H,89,candle/Data/Images/Normal/0016.JPG,candle,0,0.0,normal,0,0.0,,,0.16392096877098083,9.792874955394382e-09,,4.6274770126863984e-10
H,90,candle/Data/Images/Anomaly/083.JPG,candle,1,0.0008944410488812033,small,27,1.0,0.9952227970835013,0.1291282995187633,0.6794707179069519,1.5202532267721836e-05,1.5857987989420508e-07,0.0025222664698958397
H,91,candle/Data/Images/Normal/0100.JPG,candle,0,0.0,normal,0,0.0,,,0.2236807495355606,8.925431060902156e-09,,1.0516858495179804e-09
H,92,candle/Data/Images/Normal/0520.JPG,candle,0,0.0,normal,0,0.0,,,0.18022024631500244,7.3608510398059934e-09,,3.575368889841002e-10
H,93,candle/Data/Images/Anomaly/088.JPG,candle,1,0.008743161252813762,large,4,0.3653026427962489,0.9944506480184565,0.6761445988721322,0.7729291915893555,0.003520268015563488,4.0163496350942296e-07,0.006712977308779955
H,94,candle/Data/Images/Anomaly/038.JPG,candle,1,0.0012783053323593865,medium,1,1.0,0.9699883970930753,0.1719291746577295,0.6474018692970276,2.045958957808125e-08,3.897091094273719e-09,0.0005345200188457966
H,95,candle/Data/Images/Anomaly/037.JPG,candle,1,0.0009615241275472935,small,1,0.872093023255814,0.9989919033592155,0.4215761312964326,0.6729417443275452,5.97147860048608e-08,9.656537258706521e-07,0.0005108829354867339
H,96,candle/Data/Images/Anomaly/078.JPG,candle,1,0.0007602748915490228,small,14,1.0,0.9989533147288455,0.4052913807729428,0.6904656887054443,1.237722358382598e-06,5.1966785576951224e-06,0.0017250501550734043
H,97,candle/Data/Images/Anomaly/090.JPG,candle,1,0.004647366616478585,large,4,0.5773857257417803,0.9951468257809314,0.4962967934884808,0.7292127013206482,7.2341999839409254e-06,2.1531961635901098e-07,0.004012996330857277
H,98,candle/Data/Images/Anomaly/065.JPG,candle,1,0.004393941652628911,large,1,0.4393553859202714,0.9997546830398418,0.9490115699693891,0.7635315656661987,7.89564146543853e-05,0.007027283776551485,0.005162925459444523
H,99,candle/Data/Images/Normal/0739.JPG,candle,0,0.0,normal,0,0.0,,,0.23333635926246643,6.741751601424539e-09,,2.396317866359965e-10
H,100,candle/Data/Images/Normal/0800.JPG,candle,0,0.0,normal,0,0.0,,,0.21919719874858856,7.285586356431395e-09,,2.550929190103801e-10
H,101,candle/Data/Images/Anomaly/029.JPG,candle,1,0.0011963149028786095,medium,3,1.0,0.8205439196099574,0.08930084090481208,0.6615951061248779,2.3124894710235822e-07,4.224447458511804e-09,0.0017042364925146103
H,102,candle/Data/Images/Anomaly/035.JPG,candle,1,0.0015466376470237473,medium,1,0.6843373493975904,0.9809026145229046,0.03831464504665342,0.6736205220222473,2.445817983698362e-07,1.3280764932233069e-08,0.0008972791838459671
H,103,candle/Data/Images/Anomaly/058.JPG,candle,1,2.2361026222030083e-05,small,1,1.0,0.9993384715151424,0.018149840973865395,0.6477999687194824,1.384667847048604e-08,8.35957365552531e-08,0.00010433898569317535
H,104,candle/Data/Images/Normal/0469.JPG,candle,0,0.0,normal,0,0.0,,,0.2702091634273529,1.2505703139709112e-08,,5.37751509988027e-10
H,105,candle/Data/Images/Anomaly/074.JPG,candle,1,0.002295732025461755,medium,28,0.9951298701298701,0.9933179400350721,0.2733148928327492,0.6993415951728821,6.171213317429647e-05,7.811304492122417e-09,0.002372977090999484
H,106,candle/Data/Images/Anomaly/013.JPG,candle,1,0.0009727046406583086,small,4,0.946360153256705,0.9849526565944361,0.3320382409845304,0.6931167244911194,7.332118912017904e-07,1.3249117358782314e-08,0.002229661913588643
H,107,candle/Data/Images/Normal/0297.JPG,candle,0,0.0,normal,0,0.0,,,0.16589397192001343,7.280445135648961e-09,,3.0538271911240145e-10
H,108,candle/Data/Images/Anomaly/060.JPG,candle,1,0.0029814701629373446,medium,1,0.435,0.9998669745518158,0.9613788589961635,0.5533179044723511,6.74365736585969e-08,3.7164409150136635e-06,0.001564827049151063
H,109,candle/Data/Images/Normal/0953.JPG,candle,0,0.0,normal,0,0.0,,,0.20541825890541077,8.72798278095388e-09,,7.140660285287481e-10
H,110,candle/Data/Images/Normal/0751.JPG,candle,0,0.0,normal,0,0.0,,,0.2747546434402466,8.400695250543322e-09,,6.408122921186532e-10
H,111,candle/Data/Images/Normal/0423.JPG,candle,0,0.0,normal,0,0.0,,,0.18692676723003387,7.836574056341306e-09,,3.4292266248847625e-10
H,112,candle/Data/Images/Anomaly/052.JPG,candle,1,8.571726718444866e-05,small,2,1.0,0.9803995285632311,0.052401838357082745,0.6389327049255371,1.7406723173962746e-08,7.0517898187461014e-09,0.00024497328558936715
H,113,candle/Data/Images/Normal/0790.JPG,candle,0,0.0,normal,0,0.0,,,0.1820569932460785,1.1615044037682765e-08,,7.565049142677083e-10
H,114,candle/Data/Images/Normal/0377.JPG,candle,0,0.0,normal,0,0.0,,,0.23562224209308624,7.563118131770352e-09,,3.736430054246398e-10
H,115,candle/Data/Images/Normal/0333.JPG,candle,0,0.0,normal,0,0.0,,,0.30846285820007324,6.973202015814195e-09,,3.340732412926428e-10
H,116,candle/Data/Images/Normal/0684.JPG,candle,0,0.0,normal,0,0.0,,,0.16054439544677734,8.373524984506275e-09,,3.3241462360500407e-10
H,117,candle/Data/Images/Anomaly/047.JPG,candle,1,3.7268377036716806e-05,small,1,1.0,0.9997678093576929,0.08046415246677284,0.6588166952133179,1.1683098222192712e-07,4.70246777695138e-06,0.00010273618681821972
H,118,candle/Data/Images/Normal/0996.JPG,candle,0,0.0,normal,0,0.0,,,0.25953182578086853,9.57719770156018e-09,,0.00011268836533417925
H,119,candle/Data/Images/Normal/0490.JPG,candle,0,0.0,normal,0,0.0,,,0.2704862058162689,1.2385653391788765e-08,,1.3293328660068937e-09
A,80,candle/Data/Images/Normal/0394.JPG,candle,0,0.0,normal,0,0.0,,,0.5099630951881409,3.490897881874844e-08,,3.943107618198383e-09
A,81,candle/Data/Images/Normal/0011.JPG,candle,0,0.0,normal,0,0.0,,,0.4060221016407013,1.866865595445688e-08,,1.3289374045655222e-09
A,82,candle/Data/Images/Anomaly/001.JPG,candle,1,0.0021727463812405896,medium,1,0.58147512864494,0.9994773180191812,0.7900986799164913,0.6329035758972168,0.00010362064494984224,0.0620785616338253,0.0034708119928836823
A,83,candle/Data/Images/Normal/0900.JPG,candle,0,0.0,normal,0,0.0,,,0.5050798058509827,2.3799296755555588e-08,,1.981894204305945e-09
A,84,candle/Data/Images/Normal/0952.JPG,candle,0,0.0,normal,0,0.0,,,0.4660126566886902,2.3235706692048552e-08,,2.2793174014879014e-09
A,85,candle/Data/Images/Normal/0484.JPG,candle,0,0.0,normal,0,0.0,,,0.4617938697338104,2.3891237432849266e-08,,1.6532926139234405e-09
A,86,candle/Data/Images/Normal/0427.JPG,candle,0,0.0,normal,0,0.0,,,0.5296145677566528,4.460057922983651e-08,,3.1937585021069026e-08
A,87,candle/Data/Images/Normal/0694.JPG,candle,0,0.0,normal,0,0.0,,,0.4222160577774048,4.6445052248600405e-08,,4.761785476148361e-06
A,88,candle/Data/Images/Anomaly/066.JPG,candle,1,0.008977952028145079,large,1,0.2889165628891656,0.9993492553773559,0.9394099649263703,0.6517422199249268,0.00013276921526994556,0.0012289666337892413,0.005205498076975346
A,89,candle/Data/Images/Normal/0016.JPG,candle,0,0.0,normal,0,0.0,,,0.4123680591583252,2.2777804531415313e-08,,2.7920721290541906e-09
A,90,candle/Data/Images/Anomaly/083.JPG,candle,1,0.0008944410488812033,small,27,1.0,0.9952572079397999,0.13107667340686976,0.5619159936904907,5.0856844609370455e-05,3.317027790217253e-07,0.004132837522774935
A,91,candle/Data/Images/Normal/0100.JPG,candle,0,0.0,normal,0,0.0,,,0.4284626543521881,2.1152432694293566e-08,,1.301886487503623e-09
A,92,candle/Data/Images/Normal/0520.JPG,candle,0,0.0,normal,0,0.0,,,0.41744133830070496,1.3945067323106741e-08,,7.884873309826901e-10
A,93,candle/Data/Images/Anomaly/088.JPG,candle,1,0.008743161252813762,large,4,0.3653026427962489,0.9934793657048997,0.6088601833343182,0.6382635831832886,0.023832058534026146,1.2879354471806437e-06,0.008381988853216171
A,94,candle/Data/Images/Anomaly/038.JPG,candle,1,0.0012783053323593865,medium,1,1.0,0.9466701889563273,0.17309258245532813,0.5276842713356018,5.711020989451754e-08,6.081915859823539e-09,0.00026275013806298375
A,95,candle/Data/Images/Anomaly/037.JPG,candle,1,0.0009615241275472935,small,1,0.872093023255814,0.9988478048649017,0.4760473859256245,0.540605366230011,5.9596672485895397e-08,3.3861567771964474e-07,9.717535431263968e-05
A,96,candle/Data/Images/Anomaly/078.JPG,candle,1,0.0007602748915490228,small,14,1.0,0.9989906297443638,0.42809436581881716,0.5535777807235718,3.436979568505194e-06,1.2194788723718375e-05,0.0021726959384977818
A,97,candle/Data/Images/Anomaly/090.JPG,candle,1,0.004647366616478585,large,4,0.5773857257417803,0.9948035298495187,0.4994481286627132,0.6081465482711792,8.93883770913817e-06,1.4462560216088605e-07,0.004185848403722048
A,98,candle/Data/Images/Anomaly/065.JPG,candle,1,0.004393941652628911,large,1,0.4393553859202714,0.9995675917899874,0.9168025411802494,0.6350187063217163,9.061240416485816e-05,0.0038824817165732384,0.005537527147680521
A,99,candle/Data/Images/Normal/0739.JPG,candle,0,0.0,normal,0,0.0,,,0.435653954744339,1.4093443745366585e-08,,9.734639760949904e-10
A,100,candle/Data/Images/Normal/0800.JPG,candle,0,0.0,normal,0,0.0,,,0.4313613772392273,1.17595382320701e-08,,7.537317436856483e-10
A,101,candle/Data/Images/Anomaly/029.JPG,candle,1,0.0011963149028786095,medium,3,1.0,0.8912516590488252,0.09802628909380592,0.5347867608070374,9.224056896073307e-08,6.051267043005737e-09,0.0007536012562923133
A,102,candle/Data/Images/Anomaly/035.JPG,candle,1,0.0015466376470237473,medium,1,0.6843373493975904,0.9843192035130433,0.04789736314627186,0.5422124266624451,4.105945947685541e-07,3.0065972822512776e-08,0.00015901660663075745
A,103,candle/Data/Images/Anomaly/058.JPG,candle,1,2.2361026222030083e-05,small,1,1.0,0.9871967839156026,0.0009763307302707505,0.5346458554267883,4.861254154775452e-08,3.930648873051723e-08,6.344593117546538e-08
A,104,candle/Data/Images/Normal/0469.JPG,candle,0,0.0,normal,0,0.0,,,0.47846803069114685,3.889176980464981e-08,,5.974628347615862e-09
A,105,candle/Data/Images/Anomaly/074.JPG,candle,1,0.002295732025461755,medium,28,0.9951298701298701,0.9937472639311022,0.27409566456690787,0.6394355297088623,0.0005861232639290392,1.1896029938895936e-08,0.003705398179590702
A,106,candle/Data/Images/Anomaly/013.JPG,candle,1,0.0009727046406583086,small,4,0.946360153256705,0.9961880708462154,0.3640233953949594,0.5459862947463989,3.804629784553981e-07,3.622249167278824e-08,0.0017302690539509058
A,107,candle/Data/Images/Normal/0297.JPG,candle,0,0.0,normal,0,0.0,,,0.40199118852615356,1.5026104804860552e-08,,1.0166131270139545e-09
A,108,candle/Data/Images/Anomaly/060.JPG,candle,1,0.0029814701629373446,medium,1,0.435,0.9997745249024387,0.9204602962142471,0.4773312211036682,5.525434332298573e-08,1.2250892496012966e-06,0.0002728693070821464
A,109,candle/Data/Images/Normal/0953.JPG,candle,0,0.0,normal,0,0.0,,,0.432602196931839,1.7712764588395657e-08,,4.2175583025994e-09
A,110,candle/Data/Images/Normal/0751.JPG,candle,0,0.0,normal,0,0.0,,,0.5019794702529907,2.3055344300360048e-08,,2.936327403446626e-09
A,111,candle/Data/Images/Normal/0423.JPG,candle,0,0.0,normal,0,0.0,,,0.41856515407562256,1.2857977793601094e-08,,8.041565191518885e-10
A,112,candle/Data/Images/Anomaly/052.JPG,candle,1,8.571726718444866e-05,small,2,1.0,0.9960143725663081,0.05817917646452536,0.5334662795066833,2.5301478245864928e-08,2.151856648424655e-08,2.5433840278310527e-07
A,113,candle/Data/Images/Normal/0790.JPG,candle,0,0.0,normal,0,0.0,,,0.41592708230018616,2.6294054933373445e-08,,1.4525070035631416e-08
A,114,candle/Data/Images/Normal/0377.JPG,candle,0,0.0,normal,0,0.0,,,0.45627549290657043,1.9684673446818124e-08,,5.050440510245835e-09
A,115,candle/Data/Images/Normal/0333.JPG,candle,0,0.0,normal,0,0.0,,,0.4873693883419037,1.6276514358537497e-08,,1.2177557850989729e-09
A,116,candle/Data/Images/Normal/0684.JPG,candle,0,0.0,normal,0,0.0,,,0.3997997045516968,1.637507729412846e-08,,1.6189806162358877e-09
A,117,candle/Data/Images/Anomaly/047.JPG,candle,1,3.7268377036716806e-05,small,1,1.0,0.9992825570041071,0.02662551259722585,0.5406045913696289,1.568064931234403e-07,9.064368100553111e-07,2.2501053535961546e-06
A,118,candle/Data/Images/Normal/0996.JPG,candle,0,0.0,normal,0,0.0,,,0.47945651412010193,4.6018964638960824e-08,,0.000396690156776458
A,119,candle/Data/Images/Normal/0490.JPG,candle,0,0.0,normal,0,0.0,,,0.4832724332809448,4.310660628448204e-08,,5.825842563922379e-08
H,120,candle/Data/Images/Anomaly/069.JPG,candle,1,0.006797751971497145,large,2,0.39089912280701755,0.9980377528307165,0.8726392318518613,0.6882097125053406,3.284595368313603e-05,1.317811666012858e-06,0.0030154220294207335
H,121,candle/Data/Images/Normal/0514.JPG,candle,0,0.0,normal,0,0.0,,,0.1986859291791916,7.071315533124789e-09,,2.413880206830754e-10
H,122,candle/Data/Images/Normal/0196.JPG,candle,0,0.0,normal,0,0.0,,,0.23350517451763153,7.53688045307399e-09,,4.800856934217279e-10
H,123,candle/Data/Images/Anomaly/049.JPG,candle,1,8.199042948077697e-05,small,2,1.0,0.9980759469824032,0.019951885269869487,0.6019929647445679,1.5527452035257738e-07,1.5823075045773294e-06,1.2097430044377688e-05
H,124,candle/Data/Images/Normal/0303.JPG,candle,0,0.0,normal,0,0.0,,,0.27783989906311035,7.482825026272621e-09,,3.251240388024712e-10
H,125,candle/Data/Images/Anomaly/042.JPG,candle,1,0.00012671248192483713,small,1,1.0,0.9994346547743552,0.0941609326593077,0.6741231679916382,1.3441137980407802e-06,0.00010870003461604938,0.0009075463167391717
H,126,candle/Data/Images/Normal/0294.JPG,candle,0,0.0,normal,0,0.0,,,0.19493183493614197,7.5362631690723e-09,,1.4247544255496791e-09
H,127,candle/Data/Images/Anomaly/030.JPG,candle,1,0.004472205244406016,large,1,0.7041666666666667,0.9955659387899752,0.45689989433730915,0.6709170937538147,3.103968992945738e-05,3.351927659878129e-07,0.0034461726900190115
H,128,candle/Data/Images/Normal/0920.JPG,candle,0,0.0,normal,0,0.0,,,0.2222066968679428,8.31987367888587e-09,,6.237275695930578e-10
H,129,candle/Data/Images/Anomaly/079.JPG,candle,1,0.0015354571339127323,medium,18,1.0,0.997633823104355,0.417187737344515,0.6853917241096497,8.395773875236046e-06,1.3341586964088492e-06,0.0023715319111943245
H,130,candle/Data/Images/Anomaly/098.JPG,candle,1,0.012238935018857798,large,1,0.2956760048721072,0.9936838039155168,0.8383140724879019,0.6815100908279419,4.1419934859732166e-07,1.5636642203276097e-08,0.004767339676618576
H,131,candle/Data/Images/Normal/0674.JPG,candle,0,0.0,normal,0,0.0,,,0.19800637662410736,7.702453785896068e-09,,5.373450573387117e-10
H,132,candle/Data/Images/Normal/0208.JPG,candle,0,0.0,normal,0,0.0,,,0.2520228326320648,6.057379930979323e-09,,3.2316457843073465e-10
H,133,candle/Data/Images/Normal/0631.JPG,candle,0,0.0,normal,0,0.0,,,0.17735210061073303,8.47136849557728e-09,,2.956265232612054e-10
H,134,candle/Data/Images/Anomaly/062.JPG,candle,1,0.003861003861003861,large,1,0.47876447876447875,0.9975497269932486,0.4821274804795346,0.6086739301681519,2.840250878932693e-08,3.5261621178506175e-08,0.0003960702451877296
H,135,candle/Data/Images/Normal/0935.JPG,candle,0,0.0,normal,0,0.0,,,0.3213566243648529,1.0888227208738499e-08,,9.733743810969031e-10
H,136,candle/Data/Images/Normal/0172.JPG,candle,0,0.0,normal,0,0.0,,,0.20456799864768982,8.422513353423255e-09,,4.323876812151184e-10
H,137,candle/Data/Images/Anomaly/087.JPG,candle,1,0.0027354988744950136,medium,1,0.4782016348773842,0.9996615974680855,0.8316803194987387,0.6740971803665161,1.7166344150609802e-06,0.0001320662267971784,0.0024936082772910595
