attempt_index,epoch,batch,file_names,image_sha256,mask_sha256,labels
52,2,52,"[""pcb3/Data/Images/Normal/0016.JPG"", ""candle/Data/Images/Normal/0869.JPG"", ""pcb3/Data/Images/Normal/0684.JPG"", ""cashew/Data/Images/Normal/130.JPG"", ""macaroni1/Data/Images/Anomaly/093.JPG"", ""candle/Data/Images/Normal/0178.JPG""]",8a8ae54d8b7e5c07bf2f0efa9b00f51346b7a22e5ea782ad1c2ff262a8052123,123dbcec7db5df653ecff72cab933516170352cdbe551aaa942da9ffb65a8f95,"[0, 0, 0, 0, 1, 0]"
53,2,53,"[""pcb4/Data/Images/Normal/0286.JPG"", ""pcb2/Data/Images/Normal/0952.JPG"", ""pcb2/Data/Images/Normal/0297.JPG"", ""macaroni2/Data/Images/Anomaly/047.JPG"", ""candle/Data/Images/Normal/0953.JPG"", ""fryum/Data/Images/Normal/239.JPG""]",098c0adca14c411a7f74a776de7408096cc6f7ab253d47e30ad09117f7738358,9d5622abb2fce45fc418c4c53320609cd8b5411b4150293f423f3bf04a5fe83d,"[0, 0, 0, 1, 0, 0]"
54,2,54,"[""pcb4/Data/Images/Normal/0333.JPG"", ""chewinggum/Data/Images/Anomaly/089.JPG"", ""pcb1/Data/Images/Anomaly/018.JPG"", ""pcb3/Data/Images/Anomaly/051.JPG"", ""macaroni1/Data/Images/Normal/0705.JPG"", ""pcb1/Data/Images/Anomaly/009.JPG""]",92ba820b321de670fb7c9376c5fc344a4ea4d6fbe289ac64bc31816c2c300971,ae7adbb256e62508bfc761e51a4f9d3a2201be6f69aa97d9b2b84bd09ec3522e,"[0, 1, 1, 1, 0, 1]"
55,2,55,"[""pcb3/Data/Images/Normal/0024.JPG"", ""pcb2/Data/Images/Normal/0237.JPG"", ""macaroni2/Data/Images/Normal/0214.JPG"", ""macaroni2/Data/Images/Anomaly/051.JPG"", ""macaroni2/Data/Images/Normal/0892.JPG"", ""macaroni1/Data/Images/Anomaly/051.JPG""]",b9a57fbb298c9d05f07e712fbb034c594ff5c5893e1271ca75c55916d14ec194,d24797cca66af89c46fcb89b12c4841c5ab84ded5f6156701474ba66237b0e00,"[0, 0, 0, 1, 0, 1]"
56,2,56,"[""pcb1/Data/Images/Anomaly/020.JPG"", ""macaroni2/Data/Images/Normal/0923.JPG"", ""macaroni1/Data/Images/Normal/0685.JPG"", ""pcb2/Data/Images/Normal/0552.JPG"", ""macaroni1/Data/Images/Anomaly/007.JPG"", ""pipe_fryum/Data/Images/Normal/213.JPG""]",a0bfee93ad7290df19394da54e5358d43314ef3effd681fa095351a298c9aaab,a264ab3338d5d9c0f6769e8d134489d039e5d1fff808f3d5f2c451b14d3d6552,"[1, 0, 0, 0, 1, 0]"
57,2,57,"[""candle/Data/Images/Normal/0490.JPG"", ""pcb3/Data/Images/Anomaly/060.JPG"", ""macaroni2/Data/Images/Normal/0974.JPG"", ""pipe_fryum/Data/Images/Anomaly/051.JPG"", ""pcb4/Data/Images/Normal/0306.JPG"", ""macaroni1/Data/Images/Anomaly/072.JPG""]",4002a38923804c7537edf04775d82b15889d2977bd389e95742764d0e1ddfbba,27f278f88380fee1d34aa0025fa87447e4b6abaa6c2035d4efcf69259426bea0,"[0, 1, 0, 1, 0, 1]"
58,2,58,"[""pcb3/Data/Images/Normal/0214.JPG"", ""pcb1/Data/Images/Normal/0648.JPG"", ""capsules/Data/Images/Anomaly/047.JPG"", ""cashew/Data/Images/Anomaly/078.JPG"", ""pcb2/Data/Images/Anomaly/092.JPG"", ""pcb3/Data/Images/Normal/0621.JPG""]",69d624ebbeb76b3d50ac2e609673907c32cbf04fa4a6917be4bf78674a5c92c6,d58d6d1cec92c039d1f62f20203d062b09e4310037749b8bfaaa1c66e79dc0a4,"[0, 0, 1, 1, 1, 0]"
59,2,59,"[""pcb4/Data/Images/Anomaly/025.JPG"", ""fryum/Data/Images/Normal/324.JPG"", ""macaroni2/Data/Images/Normal/0457.JPG"", ""pipe_fryum/Data/Images/Anomaly/041.JPG"", ""macaroni1/Data/Images/Anomaly/076.JPG"", ""macaroni2/Data/Images/Anomaly/022.JPG""]",2345512ba8c15654fed5d94cfefebc991330ec8dc034d90f12a83836d0bbf2cf,6848ed081a027e763b08b59646b90ea8923ffd801bfa22ca286f643dd49f58bd,"[1, 0, 0, 1, 1, 1]"
60,2,60,"[""candle/Data/Images/Normal/0631.JPG"", ""pcb3/Data/Images/Normal/0400.JPG"", ""pcb4/Data/Images/Normal/0457.JPG"", ""fryum/Data/Images/Anomaly/033.JPG"", ""capsules/Data/Images/Anomaly/088.JPG"", ""pcb2/Data/Images/Anomaly/039.JPG""]",803f17a0fd64dc475b3266c6340de83e2df4ac6808805b5dc4f6d76ba3e14f00,ff88a451db4f63751c1ef4ddad905565f8853cadc2a548f8e790f547abf3e70a,"[0, 0, 0, 1, 1, 1]"
61,2,61,"[""chewinggum/Data/Images/Anomaly/091.JPG"", ""pcb1/Data/Images/Anomaly/091.JPG"", ""macaroni1/Data/Images/Anomaly/085.JPG"", ""macaroni2/Data/Images/Anomaly/018.JPG"", ""pipe_fryum/Data/Images/Normal/384.JPG"", ""candle/Data/Images/Anomaly/087.JPG""]",a91a418d2974368b56ab2686b2c169398be3fa2e994cc9605a952a72ba78732c,dc7afd943fe384d9871a36affc1e50ae9b7f130d0d04db6f90778c61465a35ee,"[1, 1, 1, 1, 0, 1]"
62,2,62,"[""pcb2/Data/Images/Anomaly/040.JPG"", ""candle/Data/Images/Normal/0657.JPG"", ""chewinggum/Data/Images/Normal/461.JPG"", ""pcb3/Data/Images/Anomaly/008.JPG"", ""pcb4/Data/Images/Normal/0779.JPG"", ""pcb1/Data/Images/Normal/0484.JPG""]",c80c868bd67ce15fad876f88b08702ac6bdb8b5e1e5684f966231298aeb8b0cc,2f6cacca4aba04171e738695301006b17be6b4c2e83ceccb1ac8243935c2943f,"[1, 0, 0, 1, 0, 0]"
63,2,63,"[""pcb1/Data/Images/Anomaly/054.JPG"", ""fryum/Data/Images/Anomaly/087.JPG"", ""macaroni1/Data/Images/Normal/0303.JPG"", ""cashew/Data/Images/Normal/213.JPG"", ""pcb1/Data/Images/Normal/0739.JPG"", ""macaroni1/Data/Images/Normal/0648.JPG""]",8554dd33e25d1cfea63f45b7bf2d83cf4f485f5449bc967f786ab7cf7fafe5b9,fe50f8ffdb8a67450ceda0e7a8b1bc0d45e713dac66f47ec79f7e0cab341c61c,"[1, 1, 0, 0, 0, 0]"
64,2,64,"[""pipe_fryum/Data/Images/Anomaly/050.JPG"", ""macaroni2/Data/Images/Anomaly/070.JPG"", ""fryum/Data/Images/Anomaly/092.JPG"", ""macaroni2/Data/Images/Normal/0027.JPG"", ""macaroni2/Data/Images/Anomaly/063.JPG"", ""cashew/Data/Images/Anomaly/049.JPG""]",4c8d03173c0c9537708593189534b76973b328c474a2c9a0465c2df5221bf102,7d5d78403ac4e71c3cdefe804fd4cbc0d507eec2e493758b3d19ad9b62c045f0,"[1, 1, 1, 0, 1, 1]"
65,2,65,"[""chewinggum/Data/Images/Normal/089.JPG"", ""fryum/Data/Images/Anomaly/061.JPG"", ""fryum/Data/Images/Anomaly/063.JPG"", ""fryum/Data/Images/Anomaly/039.JPG"", ""fryum/Data/Images/Normal/260.JPG"", ""capsules/Data/Images/Normal/320.JPG""]",eda8e2aea4808586dbd7aa8508a9f6c897355e7338dd5b3b80b98cd549b18f80,febc86b0402885df3f3c8a96ce4645fb0545ea32849ef0889b1999a08e90d20f,"[0, 1, 1, 1, 0, 0]"
66,2,66,"[""pipe_fryum/Data/Images/Normal/260.JPG"", ""fryum/Data/Images/Anomaly/055.JPG"", ""capsules/Data/Images/Normal/011.JPG"", ""pcb4/Data/Images/Anomaly/079.JPG"", ""pipe_fryum/Data/Images/Anomaly/094.JPG"", ""capsules/Data/Images/Anomaly/054.JPG""]",65c700d67329f31843adb3effd11df810e1b4513bccdf88352fc406c81e0ca5a,80867aaa95d1f9f2a6a40a483a284057679705c658a01c2df88bb54e7277e26f,"[0, 1, 0, 1, 1, 1]"
67,2,67,"[""cashew/Data/Images/Anomaly/020.JPG"", ""candle/Data/Images/Normal/0394.JPG"", ""capsules/Data/Images/Normal/400.JPG"", ""candle/Data/Images/Anomaly/094.JPG"", ""pcb2/Data/Images/Normal/0569.JPG"", ""fryum/Data/Images/Anomaly/088.JPG""]",845d100dc6b6f4c5e9d3088db0189864e9053770f225c8851539b9fb6a7ea309,23c185de1140de652379c042979b9f5ce397d341b92ac9ae60f3c9dff8e7d699,"[1, 0, 0, 1, 0, 1]"
68,2,68,"[""macaroni2/Data/Images/Anomaly/064.JPG"", ""pcb1/Data/Images/Normal/0869.JPG"", ""pcb4/Data/Images/Anomaly/003.JPG"", ""pcb3/Data/Images/Normal/0479.JPG"", ""macaroni1/Data/Images/Anomaly/078.JPG"", ""pcb4/Data/Images/Anomaly/035.JPG""]",8d2d3b6fa23d345e780538552dd777bcdcad53e410bab80610cd55760e3ca012,a3b4d60439f5aec6cb09d8beeb55e6ba6217ee5dd49ce048eceae8f8d15b5120,"[1, 0, 1, 0, 1, 1]"
69,2,69,"[""pcb4/Data/Images/Anomaly/030.JPG"", ""macaroni2/Data/Images/Normal/0900.JPG"", ""chewinggum/Data/Images/Normal/084.JPG"", ""pcb1/Data/Images/Anomaly/004.JPG"", ""fryum/Data/Images/Anomaly/059.JPG"", ""macaroni2/Data/Images/Anomaly/043.JPG""]",afd92eac330d69364240d9b928be94cba8ead64908e8f88a7239ec2c39edbc56,0e38556037e7cd7e1c94b1c31f12b6b2f30b374b0405bed9c49f8231784651b8,"[1, 0, 0, 1, 1, 1]"
70,2,70,"[""pcb2/Data/Images/Normal/0735.JPG"", ""cashew/Data/Images/Normal/050.JPG"", ""cashew/Data/Images/Anomaly/045.JPG"", ""pipe_fryum/Data/Images/Anomaly/017.JPG"", ""capsules/Data/Images/Anomaly/068.JPG"", ""capsules/Data/Images/Anomaly/032.JPG""]",3a3f89a57fa132d3374bc65faacc04f0595ef9efd14f98a8cf1e96fa3c4ecad6,f93bf273a183117610ae17182dc1926133c2bd6f8e6cc67f6ae7717feb9174e8,"[0, 0, 1, 1, 1, 1]"
71,2,71,"[""macaroni2/Data/Images/Normal/0996.JPG"", ""macaroni1/Data/Images/Normal/0768.JPG"", ""chewinggum/Data/Images/Anomaly/015.JPG"", ""macaroni1/Data/Images/Anomaly/047.JPG"", ""chewinggum/Data/Images/Anomaly/002.JPG"", ""macaroni1/Data/Images/Normal/0402.JPG""]",fe3127a17b59c6a87f482ca36b4c3de7c2c792d21dc60e6ff4805e1e9f34d734,18b2d109b9678a4953a332f7439456012176308cb3dcba7568ede45b3edb9e98,"[0, 0, 1, 1, 1, 0]"
72,2,72,"[""pcb1/Data/Images/Normal/0690.JPG"", ""pcb3/Data/Images/Anomaly/023.JPG"", ""macaroni2/Data/Images/Anomaly/080.JPG"", ""pcb2/Data/Images/Anomaly/089.JPG"", ""pcb4/Data/Images/Anomaly/084.JPG"", ""fryum/Data/Images/Anomaly/086.JPG""]",22d1f511e943add268e8dd28a267d312664c61274165a5029c1c5f4403e8416c,9a19a0194a8f4b0fc260bdbe605cf60e6a27df2811b016c3b72f49e156f26152,"[0, 1, 1, 1, 1, 1]"
73,2,73,"[""pcb2/Data/Images/Anomaly/065.JPG"", ""pcb3/Data/Images/Anomaly/036.JPG"", ""capsules/Data/Images/Anomaly/079.JPG"", ""macaroni1/Data/Images/Normal/0174.JPG"", ""macaroni2/Data/Images/Normal/0333.JPG"", ""candle/Data/Images/Normal/0214.JPG""]",b33296c2cf728d8fc679504b1d4f1d15c1ff0b5a7350e833bddea3367791bfc3,400e8447ec88ebff3c2cc3424300a6905fc95d48509ee3ea3061b20666748e9f,"[1, 1, 1, 0, 0, 0]"
74,2,74,"[""candle/Data/Images/Anomaly/071.JPG"", ""chewinggum/Data/Images/Anomaly/087.JPG"", ""pcb4/Data/Images/Normal/0796.JPG"", ""candle/Data/Images/Anomaly/015.JPG"", ""pcb3/Data/Images/Anomaly/007.JPG"", ""macaroni2/Data/Images/Anomaly/042.JPG""]",02b6c235afc53c21ef24566e8dc097789f8b4510fdcd2a812249c6a7b2099a49,eea06d35330ff0f09fe8ac08a0f7e91c2e22f0efa6e91478ca8b6a61a22e91cf,"[1, 1, 0, 1, 1, 1]"
75,2,75,"[""chewinggum/Data/Images/Normal/006.JPG"", ""fryum/Data/Images/Anomaly/030.JPG"", ""macaroni2/Data/Images/Normal/0784.JPG"", ""pipe_fryum/Data/Images/Anomaly/063.JPG"", ""pcb4/Data/Images/Normal/0615.JPG"", ""pcb4/Data/Images/Anomaly/065.JPG""]",ad3c194970d9448f603ff2d1b0b895b2634f207650b7c6f60e18cb97fe47f190,d57b6c7629c46f0a63d8121066ffe5404b982eaa656c1d5f01979716dffb89fc,"[0, 1, 0, 1, 0, 1]"
76,2,76,"[""pcb4/Data/Images/Normal/0688.JPG"", ""pipe_fryum/Data/Images/Normal/307.JPG"", ""pcb1/Data/Images/Normal/0989.JPG"", ""fryum/Data/Images/Anomaly/058.JPG"", ""fryum/Data/Images/Normal/482.JPG"", ""pcb4/Data/Images/Normal/0654.JPG""]",9f33814cff969d34d070789b23821d057b1c27f179533682e1f4680b2e9e97ef,9849874b94fcf535815c25a797534db6fe7017d05701ceee96f6407db985390e,"[0, 0, 0, 1, 0, 0]"
77,2,77,"[""pcb2/Data/Images/Anomaly/087.JPG"", ""chewinggum/Data/Images/Anomaly/018.JPG"", ""pcb2/Data/Images/Anomaly/066.JPG"", ""pcb4/Data/Images/Normal/0674.JPG"", ""cashew/Data/Images/Normal/181.JPG"", ""macaroni2/Data/Images/Anomaly/071.JPG""]",72ec4c6ab499dc6e25ecda6e45809cb72cb5787fa0b10159fd5b7b708c30c3c5,d114dbba1209d9e40fd0b70e28a8a5838d2414b725ea6b5b4b794e7934551dc1,"[1, 1, 1, 0, 0, 1]"
78,2,78,"[""macaroni2/Data/Images/Anomaly/016.JPG"", ""capsules/Data/Images/Anomaly/087.JPG"", ""pipe_fryum/Data/Images/Normal/166.JPG"", ""macaroni1/Data/Images/Anomaly/090.JPG"", ""macaroni1/Data/Images/Normal/0994.JPG"", ""pcb2/Data/Images/Anomaly/059.JPG""]",3fae0471048cf3c1ee5d123d91ab7d3691477d20a902e73c5d8eb33b432841c8,d40d20278e4d6965806fbc177522d203d564a300c76fb737d7cb833aca7b0334,"[1, 1, 0, 1, 0, 1]"
79,2,79,"[""macaroni2/Data/Images/Anomaly/087.JPG"", ""macaroni2/Data/Images/Normal/0286.JPG"", ""cashew/Data/Images/Anomaly/072.JPG"", ""macaroni1/Data/Images/Normal/0024.JPG"", ""pcb4/Data/Images/Normal/0735.JPG"", ""pcb4/Data/Images/Anomaly/078.JPG""]",367b40beb01182b2ec18e322649b6f584b27c07b1190da35dc892d1602416202,4acf7472a6711d06983b3efd795d8e9e964f969baffbcd06090dc15937e9e0c8,"[1, 0, 1, 0, 0, 1]"
80,2,80,"[""fryum/Data/Images/Anomaly/016.JPG"", ""fryum/Data/Images/Anomaly/062.JPG"", ""macaroni1/Data/Images/Anomaly/005.JPG"", ""candle/Data/Images/Normal/0170.JPG"", ""chewinggum/Data/Images/Anomaly/088.JPG"", ""candle/Data/Images/Normal/0174.JPG""]",1c9965b8e2482e83c16c408e379c674ae1dd0fec493e2ee6cc12c6170e0a3acf,be035293d40cd418e21c426c7061dc2fb26878899ff96908a72434bef90340ef,"[1, 1, 1, 0, 1, 0]"
81,2,81,"[""pcb1/Data/Images/Normal/0796.JPG"", ""candle/Data/Images/Anomaly/020.JPG"", ""candle/Data/Images/Normal/0525.JPG"", ""pcb3/Data/Images/Normal/0797.JPG"", ""fryum/Data/Images/Normal/089.JPG"", ""pcb1/Data/Images/Anomaly/040.JPG""]",dd55295bc116cb25cbeed500fdba96801f1c743726ef53b02516c401bd6a2960,9503efe70ebc860497dfb6658ddda0e9f06b217a4b4cd3f1fb8c3242a11825a9,"[0, 1, 0, 0, 0, 1]"
82,2,82,"[""chewinggum/Data/Images/Normal/487.JPG"", ""pcb2/Data/Images/Normal/0968.JPG"", ""pcb1/Data/Images/Anomaly/005.JPG"", ""pipe_fryum/Data/Images/Normal/087.JPG"", ""macaroni2/Data/Images/Normal/0871.JPG"", ""pipe_fryum/Data/Images/Normal/181.JPG""]",c32c6df19624e2765aae67e75af3f49c398bed26063fc56409901256483bc486,8a475c839431ad7f80f17a8a4efda42afd3128416152ce026a5f3d3ef48664b1,"[0, 0, 1, 0, 0, 0]"
83,2,83,"[""macaroni2/Data/Images/Normal/0631.JPG"", ""pcb3/Data/Images/Normal/0484.JPG"", ""cashew/Data/Images/Normal/166.JPG"", ""cashew/Data/Images/Anomaly/050.JPG"", ""pipe_fryum/Data/Images/Anomaly/086.JPG"", ""cashew/Data/Images/Normal/389.JPG""]",8c296466406812af6a0ab6b30e0f95edbd7071d48482ae30caec334908432e4d,2fc760cfb668461a40b1ed5966e101c54ab2a83202be1d47502cc156b93a6542,"[0, 0, 0, 1, 1, 0]"
84,2,84,"[""pcb2/Data/Images/Anomaly/078.JPG"", ""pcb2/Data/Images/Normal/0170.JPG"", ""pipe_fryum/Data/Images/Normal/369.JPG"", ""macaroni1/Data/Images/Normal/0674.JPG"", ""cashew/Data/Images/Anomaly/066.JPG"", ""pcb3/Data/Images/Anomaly/085.JPG""]",dc6e305a7609bcefc0ecbcd5d9194841d9c9e3b5b0d5b93d1b59071d3f167fb8,215c0cc850dcbd7d27500751a1c3f9325b1c028cb3557ea32f1294eb4ceac6cb,"[1, 0, 0, 0, 1, 1]"
85,2,85,"[""macaroni1/Data/Images/Anomaly/003.JPG"", ""capsules/Data/Images/Anomaly/071.JPG"", ""macaroni1/Data/Images/Anomaly/079.JPG"", ""pcb2/Data/Images/Normal/0013.JPG"", ""pcb4/Data/Images/Normal/0684.JPG"", ""fryum/Data/Images/Anomaly/089.JPG""]",75fce87da46d1bfa42742093988ad10f2d4aa28268ddeeea702b3c2c410304b8,1b05cf608f9b8ee220b806b5cb5847da804f2329df5c77a2d210ca2d7d310b5c,"[1, 1, 1, 0, 0, 1]"
86,2,86,"[""pipe_fryum/Data/Images/Anomaly/027.JPG"", ""pcb3/Data/Images/Anomaly/083.JPG"", ""cashew/Data/Images/Anomaly/046.JPG"", ""pcb3/Data/Images/Normal/0991.JPG"", ""pcb4/Data/Images/Anomaly/011.JPG"", ""candle/Data/Images/Normal/0196.JPG""]",f45f30832886ac077e3b046c4bfbdf0378d62a733af044e39f12570341785939,823977f941e98b74e8bd7d19124acc742a8d02d905e26596b8ad2d6a0705d07d,"[1, 1, 1, 0, 1, 0]"
87,2,87,"[""candle/Data/Images/Normal/0423.JPG"", ""chewinggum/Data/Images/Normal/367.JPG"", ""pcb2/Data/Images/Anomaly/060.JPG"", ""pcb1/Data/Images/Normal/0621.JPG"", ""macaroni2/Data/Images/Normal/0488.JPG"", ""pcb1/Data/Images/Anomaly/045.JPG""]",171b2def5f4f96c886b472eb04bc6d5b74988cdb297de9ef5f7c8fdfc2500780,3c52e3ee6c390b8d53a01bbf14b9d2555d9e18d48a8887bbefb8eab4054db451,"[0, 0, 1, 0, 0, 1]"
88,2,88,"[""pcb1/Data/Images/Normal/0394.JPG"", ""pipe_fryum/Data/Images/Anomaly/066.JPG"", ""pcb3/Data/Images/Anomaly/066.JPG"", ""chewinggum/Data/Images/Anomaly/053.JPG"", ""macaroni2/Data/Images/Normal/0417.JPG"", ""fryum/Data/Images/Normal/181.JPG""]",5045748786607eecb41808d9f79f43eb76077a8e84d1fdb98f3b16dbb96b16af,5edeb6c2765ff0021325a16e1c3b3533f7866424e1ccc80c7bcfe30866a4ab9f,"[0, 1, 1, 1, 0, 0]"
89,2,89,"[""pcb1/Data/Images/Normal/0514.JPG"", ""pcb1/Data/Images/Normal/0172.JPG"", ""cashew/Data/Images/Anomaly/029.JPG"", ""pcb3/Data/Images/Normal/0297.JPG"", ""candle/Data/Images/Anomaly/093.JPG"", ""candle/Data/Images/Normal/0659.JPG""]",eda5a156d4beb82513fdb976135f84b652e7a3a2b3463bcbf23aae56fe077963,be01d704ed618ac8de35412c5d5ae4b678680e6e2b6b26b087e8d09f6b10a872,"[0, 0, 1, 0, 1, 0]"
90,2,90,"[""macaroni2/Data/Images/Anomaly/015.JPG"", ""pcb2/Data/Images/Anomaly/053.JPG"", ""macaroni2/Data/Images/Anomaly/004.JPG"", ""pcb2/Data/Images/Anomaly/068.JPG"", ""macaroni2/Data/Images/Anomaly/086.JPG"", ""chewinggum/Data/Images/Anomaly/001.JPG""]",98d682008d5736c0886d75526a49c2f40a60c14051985a92d5e3a3d8e5bb5cbf,d7170c250e6e6780b485e6eca8d1fdda1b9908a893ea42e30648e4b46fe94e50,"[1, 1, 1, 1, 1, 1]"
91,2,91,"[""candle/Data/Images/Anomaly/059.JPG"", ""capsules/Data/Images/Anomaly/065.JPG"", ""cashew/Data/Images/Anomaly/058.JPG"", ""pcb3/Data/Images/Anomaly/069.JPG"", ""pcb3/Data/Images/Normal/0159.JPG"", ""pcb1/Data/Images/Normal/0170.JPG""]",6abd7bcbacecb892442b9be6e2d55bc0f6f779502b8ad584c6a9cc66279faa30,3ca1814f90a168538510c77746316bd3ba6d804eb2262d740ca52d95de271448,"[1, 1, 1, 1, 0, 0]"
92,2,92,"[""cashew/Data/Images/Normal/400.JPG"", ""macaroni2/Data/Images/Anomaly/010.JPG"", ""macaroni2/Data/Images/Normal/0215.JPG"", ""pcb4/Data/Images/Anomaly/086.JPG"", ""macaroni2/Data/Images/Anomaly/089.JPG"", ""candle/Data/Images/Anomaly/029.JPG""]",2f1ae3ff2479a7e756d12e714025e5ea51b6f313a6c618e5b454b1267c8d9a69,955c2d1054fa851460704788faf5fbc0e039415d6686a2c8b735d88d81ebe2d7,"[0, 1, 0, 1, 1, 1]"
93,2,93,"[""macaroni2/Data/Images/Anomaly/065.JPG"", ""chewinggum/Data/Images/Normal/389.JPG"", ""capsules/Data/Images/Anomaly/000.JPG"", ""capsules/Data/Images/Anomaly/092.JPG"", ""pcb1/Data/Images/Normal/0174.JPG"", ""pcb3/Data/Images/Anomaly/094.JPG""]",2e6780285f2dfd9ec8cb9dab31e7b16344493175b0fa56cb4869c8e28b3d099d,29b1346584a93741b66d26605288c71690a34f717d6eef48de3755c8f047c13a,"[1, 0, 1, 1, 0, 1]"
94,2,94,"[""pcb4/Data/Images/Anomaly/067.JPG"", ""pcb3/Data/Images/Anomaly/077.JPG"", ""macaroni1/Data/Images/Anomaly/061.JPG"", ""chewinggum/Data/Images/Anomaly/035.JPG"", ""fryum/Data/Images/Anomaly/047.JPG"", ""macaroni1/Data/Images/Normal/0286.JPG""]",00d78032f3f1a6fc81f108e0f1b070b088c3faa9b6e29636aa4a596caa83cbb9,0940c8cc16257407e7d6351d96ac25cb4306bdebd1e913b82ec981dc9a48c087,"[1, 1, 1, 1, 1, 0]"
95,2,95,"[""pcb3/Data/Images/Normal/0755.JPG"", ""chewinggum/Data/Images/Normal/435.JPG"", ""pcb3/Data/Images/Anomaly/095.JPG"", ""cashew/Data/Images/Anomaly/010.JPG"", ""macaroni1/Data/Images/Normal/0621.JPG"", ""pcb2/Data/Images/Anomaly/041.JPG""]",63d0481916ba72ab1a1a20e5b6dbb11dca736851d0935836019c9a669f02749e,a1fa61d1745c10d0172f8ac639d1c39a6e87685cc80c457d103fc579718cc44a,"[0, 0, 1, 1, 0, 1]"
96,2,96,"[""capsules/Data/Images/Anomaly/011.JPG"", ""pcb4/Data/Images/Normal/0011.JPG"", ""pcb3/Data/Images/Anomaly/099.JPG"", ""candle/Data/Images/Anomaly/067.JPG"", ""pcb3/Data/Images/Anomaly/041.JPG"", ""pcb4/Data/Images/Normal/0685.JPG""]",9fcc021b7379c8b1bb3b6da44ea813f25664c71fa64b94b81d9054b2e033df93,b6c1c4b338b48ab6fa1fd1297a83312fc3a56694af89600f3a5e4f687047bad5,"[1, 0, 1, 1, 1, 0]"
97,2,97,"[""pipe_fryum/Data/Images/Normal/089.JPG"", ""pcb1/Data/Images/Anomaly/065.JPG"", ""pipe_fryum/Data/Images/Anomaly/007.JPG"", ""macaroni1/Data/Images/Normal/0172.JPG"", ""candle/Data/Images/Normal/0790.JPG"", ""pcb4/Data/Images/Anomaly/050.JPG""]",8c3d7b0d9436c18b0e4953901e913224bfcee10b7ce6cad71b87ed1caa30dfff,23bda2951d6abe25e3931f3d7a1dd32cafaf948d75700f0c71ee48865109e779,"[0, 1, 1, 0, 0, 1]"
98,2,98,"[""macaroni1/Data/Images/Anomaly/049.JPG"", ""capsules/Data/Images/Normal/469.JPG"", ""pipe_fryum/Data/Images/Anomaly/048.JPG"", ""capsules/Data/Images/Anomaly/077.JPG"", ""pipe_fryum/Data/Images/Anomaly/024.JPG"", ""fryum/Data/Images/Anomaly/032.JPG""]",62a494a687c3cd7d6fa35e1f21c64ea9f21d42f0aea62df0bf459a263f3b6457,ca5a7cc13193d260ac9fec1bbcf42f621431810cab9f956f1801732cc9d368fb,"[1, 0, 1, 1, 1, 1]"
99,2,99,"[""chewinggum/Data/Images/Anomaly/082.JPG"", ""pcb4/Data/Images/Anomaly/042.JPG"", ""cashew/Data/Images/Normal/239.JPG"", ""fryum/Data/Images/Normal/213.JPG"", ""pcb3/Data/Images/Anomaly/013.JPG"", ""pcb1/Data/Images/Anomaly/008.JPG""]",a6a7c7fb51a365014246d8048ba7d760c79025167d6bf00fea02fb6298bcc430,fd8960e29a4b1ffc0436a63bd69257e9f9ba913ce62a3000f81fbe237e275053,"[1, 1, 0, 0, 1, 1]"
100,2,100,"[""candle/Data/Images/Normal/0320.JPG"", ""pcb2/Data/Images/Normal/0764.JPG"", ""candle/Data/Images/Normal/0768.JPG"", ""pcb3/Data/Images/Anomaly/064.JPG"", ""pcb3/Data/Images/Anomaly/048.JPG"", ""pcb1/Data/Images/Anomaly/038.JPG""]",220850eeea4cddd1448498af7b2700489870f883417efa04397774cc02af49e8,be3b53688224a96c5413a537a36f992327345e14b85d1298447b8319b507c557,"[0, 0, 0, 1, 1, 1]"
101,2,101,"[""candle/Data/Images/Normal/0690.JPG"", ""cashew/Data/Images/Anomaly/047.JPG"", ""macaroni1/Data/Images/Normal/0725.JPG"", ""capsules/Data/Images/Anomaly/007.JPG"", ""capsules/Data/Images/Normal/172.JPG"", ""pcb3/Data/Images/Normal/0333.JPG""]",1c089c75f56e60f3a3084fed026bf034ff5b1313356c36d252d38469e1222e40,c15a0204316b90510195e3a46c72a764bb1bc6d4a67fa7d02b39945411637a90,"[0, 1, 0, 1, 0, 0]"
102,2,102,"[""pcb4/Data/Images/Anomaly/074.JPG"", ""candle/Data/Images/Anomaly/026.JPG"", ""cashew/Data/Images/Normal/402.JPG"", ""pcb4/Data/Images/Normal/0178.JPG"", ""cashew/Data/Images/Anomaly/018.JPG"", ""pcb4/Data/Images/Normal/0488.JPG""]",6baa9656e67cfd87fa95db6d0193389843fd41b76b138c6d60bafa45362205a0,29a28eb1033759b456030650b5ec55e43d17ac1a177b15cd16af2020dbeb7a2a,"[1, 1, 0, 0, 1, 0]"
103,2,103,"[""macaroni1/Data/Images/Normal/0996.JPG"", ""macaroni1/Data/Images/Normal/0483.JPG"", ""macaroni2/Data/Images/Anomaly/096.JPG"", ""pcb1/Data/Images/Normal/0654.JPG"", ""candle/Data/Images/Anomaly/062.JPG"", ""pcb2/Data/Images/Anomaly/008.JPG""]",d2ce7e76367b159f52cb4122472f823ea9ae7d42bdf25571b1960f7de55fd67f,189b0646074d28daed01563953cf094eb2c0434b1bf1d84c52b159cb21faf6da,"[0, 0, 1, 0, 1, 1]"
